,index,BasePay,OvertimePay,OtherPay,TotalPay
2732,112276,137982.12,25858.22,11288.84,175129.18
2733,112277,129001.31,25706.56,16125.14,170833.01
2734,112282,130499.01,21489.92,20034.58,172023.51
2735,112283,121601.55,41297.69,10533.03,173432.27
2736,112284,137982.09,25892.38,10924.16,174798.63
2737,112288,134472.0,24961.39,13447.2,172880.59
2738,112289,112703.74,48306.02,14594.47,175604.23
2739,112290,135987.03,24990.29,13595.79,174573.11
2740,112292,112703.74,43971.55,17463.67,174138.96
2741,112294,137982.08,25056.9,11650.82,174689.8
2742,112296,135512.01,28305.71,11269.14,175086.86
2743,112298,137982.16,21029.92,15428.27,174440.35
2744,112303,124770.04,18108.66,34300.15,177178.85
2745,112307,111795.58,43048.13,19373.95,174217.66
2746,112308,137982.1,25322.31,10975.7,174280.11
2747,112312,111640.49,41718.79,20351.05,173710.33
2748,112314,130431.9,27445.78,15446.47,173324.15
2749,112316,123912.04,38024.96,15047.8,176984.8
2750,112317,112703.74,39368.55,21634.73,173707.02
2751,112318,129001.33,24876.24,16125.13,170002.7
2752,112320,127753.7,30735.14,16474.23,174963.07
2753,112328,130265.73,28395.84,11649.11,170310.68
2754,112332,112703.76,47601.6,13810.95,174116.31
2755,112340,137982.21,20816.19,14375.68,173174.08
2756,112343,137982.11,22986.86,12200.01,173168.98
2757,112345,111640.47,44570.62,17337.86,173548.95
2758,112350,137982.08,18930.25,15668.27,172580.6
2759,112354,118898.16,42014.55,16209.13,177121.84
2760,112355,118898.01,39067.07,18589.64,176554.72
2761,112365,129725.56,27506.97,12361.15,169593.68
2762,112366,112689.57,46467.48,14518.98,173676.03
2763,112370,111640.49,42972.35,18323.58,172936.42
2764,112372,118898.13,43241.68,14950.82,177090.63
2765,112374,137982.1,22123.55,12982.72,173088.37
2766,112376,117652.01,39593.71,19865.43,177111.15
2767,112377,129725.55,21052.18,17550.01,168327.74
2768,112385,137982.14,18537.19,16039.62,172558.95
2769,112387,111640.5,39856.53,21299.91,172796.94
2770,112388,111640.49,44306.19,17061.0,173007.68
2771,112390,127772.74,25087.18,15971.56,168831.48
2772,112391,112703.74,38943.86,20387.2,172034.8
2773,112392,112703.73,32217.82,25125.93,170047.48
2774,112403,112703.75,40189.94,18925.61,171819.3
2775,112408,113370.26,37689.68,25411.84,176471.78
2776,112410,111640.48,42002.36,18420.59,172063.43
2777,112412,112703.73,39969.82,19365.56,172039.11
2778,112415,112703.72,39900.72,18907.97,171512.41
2779,112420,111640.48,29064.21,28462.78,169167.47
2780,112430,118364.01,28954.64,28097.78,175416.43
2781,112434,112164.0,46707.52,18272.45,177143.97
2782,112437,118864.85,45669.25,11166.56,175700.66
2783,112438,135512.02,25337.32,11390.57,172239.91
2784,112439,117180.59,42971.7,15924.99,176077.28
2785,112445,112703.74,39895.01,18376.25,170975.0
2786,112446,118326.5,39733.31,17621.69,175681.5
2787,112447,112703.74,37918.92,20918.91,171541.57
2788,112449,112703.75,39844.11,18205.1,170752.96
2789,112450,112703.72,39199.41,18925.66,170828.79
2790,112452,112703.72,39069.9,19024.53,170798.15
2791,112454,118008.1,46036.03,11253.23,175297.36
2792,112455,137783.06,18260.61,14438.59,170482.26
2793,112458,116567.0,20653.41,37930.15,175150.56
2794,112459,118898.03,30225.29,25958.23,175081.55
2795,112463,129537.66,20825.86,16424.66,166788.18
2796,112468,112703.74,38950.0,18736.24,170389.98
2797,112473,112703.75,37926.29,19297.77,169927.81
2798,112474,112703.74,42687.1,16058.55,171449.39
2799,112475,111640.48,33108.41,25802.6,170551.49
2800,112476,110977.47,48633.57,14379.82,173990.86
2801,112479,129725.56,20423.05,16215.88,166364.49
2802,112482,111640.49,31713.16,27133.78,170487.43
2803,112492,112703.74,35245.28,21445.52,169394.54
2804,112494,111640.5,39361.11,19244.58,170246.19
2805,112495,112703.74,38065.13,19058.57,169827.44
2806,112500,112703.75,39233.51,17789.37,169726.63
2807,112501,130499.0,21631.31,14871.59,167001.9
2808,112502,112703.75,39055.47,18000.6,169759.82
2809,112503,112565.54,35737.56,21599.84,169902.94
2810,112510,112703.76,36475.68,19986.95,169166.39
2811,112520,112703.73,37778.46,18930.09,169412.28
2812,112524,135512.0,20955.95,13765.21,170233.16
2813,112528,112703.74,38554.79,17809.18,169067.71
2814,112537,124770.19,35880.42,11482.05,172132.66
2815,112542,130229.89,23380.95,11919.86,165530.7
2816,112544,118898.0,31834.16,22497.99,173230.15
2817,112546,112703.74,40511.64,15724.23,168939.61
2818,112549,123912.07,37634.81,10447.73,171994.61
2819,112553,135512.01,19915.56,14130.82,169558.39
2820,112557,129725.53,24220.6,11998.4,165944.53
2821,112569,112703.73,29439.78,26099.02,168242.53
2822,112581,130229.89,18177.9,15560.0,163967.79
2823,112586,130960.99,18336.38,14738.93,164036.3
2824,112588,113600.44,35299.73,19783.31,168683.48
2825,112590,112703.75,36368.87,18766.12,167838.74
2826,112596,112710.0,47440.72,12241.64,172392.36
2827,112605,137318.77,19380.64,11590.79,168290.2
2828,112611,112703.73,37003.43,17906.64,167613.8
2829,112613,112703.73,35892.04,18978.84,167574.61
2830,112615,123315.76,33937.83,14001.49,171255.08
2831,112616,112703.73,36681.48,18266.39,167651.6
2832,112622,127131.78,22163.1,15310.22,164605.1
2833,112625,130304.6,19201.74,14944.27,164450.61
2834,112626,134472.04,21365.57,10757.76,166595.37
2835,112628,121525.81,27121.59,17082.5,165729.9
2836,112633,130229.9,23332.84,10691.27,164254.01
2837,112637,112703.72,35093.82,19372.19,167169.73
2838,112642,124770.13,23969.38,21392.41,170131.92
2839,112644,112703.76,43480.86,12269.77,168454.39
2840,112645,112425.09,39849.98,15584.15,167859.22
2841,112646,122408.01,24013.73,24399.49,170821.23
2842,112647,131288.17,20204.52,14809.51,166302.2
2843,112649,118898.2,41804.54,10812.6,171515.34
2844,112650,111640.49,37173.27,18526.95,167340.71
2845,112657,111640.52,31444.14,23816.95,166901.61
2846,112661,111240.02,36308.13,19569.31,167117.46
2847,112663,112181.89,43958.84,12384.91,168525.64
2848,112669,118898.01,38223.85,14050.9,171172.76
2849,112670,120596.9,20784.92,22338.96,163720.78
2850,112671,111640.49,37709.97,17705.58,167056.04
2851,112674,112703.73,36018.1,17835.74,166557.57
2852,112677,113866.03,36328.13,17021.18,167215.34
2853,112687,117741.11,38799.17,14581.39,171121.67
2854,112709,112703.74,34489.97,18925.59,166119.3
2855,112714,111640.49,35954.28,18870.66,166465.43
2856,112715,130499.0,19806.97,15304.83,165610.8
2857,112720,135512.02,20727.9,10789.93,167029.85
2858,112724,112703.77,36615.6,17413.51,166732.88
2859,112727,118631.13,39324.19,12221.7,170177.02
2860,112728,112703.72,36017.42,17330.8,166051.94
2861,112730,112682.02,27738.61,24738.57,165159.2
2862,112731,111640.49,31170.9,23295.57,166106.96
2863,112765,112703.74,34864.27,18000.58,165568.59
2864,112768,112703.72,37217.71,15973.39,165894.82
2865,112769,133933.22,18873.7,13440.71,166247.63
2866,112770,135012.13,18330.06,12958.97,166301.16
2867,112774,112703.72,27349.09,23998.92,164051.73
2868,112776,112703.71,43000.13,11041.77,166745.61
2869,112780,112703.72,35459.79,17174.81,165338.32
2870,112782,111640.49,40299.2,14267.3,166206.99
2871,112791,118898.02,28603.08,21850.34,169351.44
2872,112792,118898.09,31217.86,19318.42,169434.37
2873,112793,116584.01,35784.57,17542.06,169910.64
2874,112794,112703.74,32972.91,19120.6,164797.25
2875,112802,112703.74,33425.12,18500.29,164629.15
2876,112804,112703.74,35773.23,17515.07,165992.04
2877,112806,111640.47,34503.55,18826.03,164970.05
2878,112811,118898.13,38043.49,11757.69,168699.31
2879,112814,127824.94,19022.56,14969.59,161817.09
2880,112822,116415.86,41881.64,11092.17,169389.67
2881,112823,112703.73,31613.73,19698.19,164015.65
2882,112824,112703.73,32754.01,18766.18,164223.92
2883,112825,123912.06,31900.22,11250.69,167062.97
2884,112836,111640.48,35060.73,17796.81,164498.02
2885,112841,114272.93,32620.91,19906.09,166799.93
2886,112847,116584.0,36667.34,15112.41,168363.75
2887,112848,116742.32,25141.43,21094.48,162978.23
2888,112854,118898.01,33443.37,15481.77,167823.15
2889,112872,121492.01,29913.02,15236.29,166641.32
2890,112873,113866.0,30179.16,20516.92,164562.08
2891,112874,112703.74,32422.08,18287.66,163413.48
2892,112886,125230.12,28150.96,11877.91,165258.99
2893,112892,118898.02,29145.76,19551.56,167595.34
2894,112897,112734.75,29748.13,20089.27,162572.15
2895,112907,120769.12,18111.08,21486.55,160366.75
2896,112918,112703.73,35195.2,15309.27,163208.2
2897,112921,122598.0,31547.9,12073.41,166219.31
2898,112924,116584.0,36866.06,12191.22,165641.28
2899,112928,112703.76,30625.1,18822.45,162151.31
2900,112930,112703.73,19280.63,27577.05,159561.41
2901,112932,112703.71,36273.77,13970.91,162948.39
2902,112934,112703.73,30770.28,18395.73,161869.74
2903,112937,112703.74,30148.21,19171.66,162023.61
2904,112955,112703.73,30073.74,18784.64,161562.11
2905,112962,118898.11,27922.12,19252.37,166072.6
2906,112968,112703.73,30123.07,18580.04,161406.84
2907,112970,112703.74,23065.99,24145.54,159915.27
2908,112972,120910.04,30918.0,11888.59,163716.63
2909,112973,111640.49,33520.92,16644.95,161806.36
2910,112976,111640.49,39726.27,11580.31,162947.07
2911,112982,118898.11,25879.25,20300.15,165077.51
2912,112985,111640.5,31534.41,18234.51,161409.42
2913,112991,113866.0,23567.81,23611.58,161045.39
2914,112994,118898.1,34185.03,10636.86,163719.99
2915,113004,123912.03,28398.69,11099.33,163410.05
2916,113007,111640.47,28709.19,20281.31,160630.97
2917,113009,120910.02,19562.02,22363.52,162835.56
2918,113032,112703.75,28601.59,18819.29,160124.63
2919,113045,115394.01,29992.92,17665.17,163052.1
2920,113057,112703.71,28716.92,18444.99,159865.62
2921,113062,111640.48,37784.12,12147.42,161572.02
2922,113065,112703.75,27892.17,19138.31,159734.23
2923,113066,116637.15,29825.37,14145.31,160607.83
2924,113067,118898.01,31135.77,14005.32,164039.1
2925,113086,118898.01,20554.92,24108.92,163561.85
2926,113091,120910.0,22146.63,18602.54,161659.17
2927,113100,118898.12,32366.38,11574.57,162839.07
2928,113101,118898.14,26582.44,18318.07,163798.65
2929,113104,116584.0,30102.41,17565.21,164251.62
2930,113107,121365.67,20904.62,15915.45,158185.74
2931,113108,112703.73,30529.39,15921.95,159155.07
2932,113112,122408.0,23460.41,16988.75,162857.16
2933,113117,111640.5,27482.29,19988.87,159111.66
2934,113118,111294.04,33878.49,15055.95,160228.48
2935,113125,112703.75,29162.49,17149.96,159016.2
2936,113127,113766.97,29759.21,15071.34,158597.52
2937,113130,111640.48,25892.73,21555.04,159088.25
2938,113131,112703.73,25208.02,20382.28,158294.03
2939,113133,111640.5,34847.39,13595.24,160083.13
2940,113148,112703.79,26939.35,18766.56,158409.7
2941,113150,111640.47,19219.9,25855.79,156716.16
2942,113154,111640.49,29371.17,17885.47,158897.13
2943,113160,118898.02,23043.87,20928.14,162870.03
2944,113171,110303.92,31787.33,17634.12,159725.37
2945,113174,118898.18,20550.03,20907.17,160355.38
2946,113175,112703.75,36571.88,10520.72,159796.35
2947,113178,112703.74,26581.39,18757.32,158042.45
2948,113179,112703.75,26423.24,18872.43,157999.42
2949,113194,111640.48,32182.87,14818.73,158642.08
2950,113197,112703.75,28141.36,17075.62,157920.73
2951,113209,112703.75,20712.64,22341.92,155758.31
2952,113211,122598.02,23602.13,14992.71,161192.86
2953,113216,111640.5,23873.3,21749.92,157263.72
2954,113217,110391.23,34124.73,14437.35,158953.31
2955,113221,118898.03,22789.28,19204.62,160891.93
2956,113223,111640.54,29959.14,16282.14,157881.82
2957,113227,112703.76,26600.2,17862.35,157166.31
2958,113238,112703.74,26897.7,17642.71,157244.15
2959,113262,112703.72,25301.17,18713.02,156717.91
2960,113268,112703.71,24742.06,19100.55,156546.32
2961,113275,111640.49,19322.24,25489.04,156451.77
2962,113277,110279.56,27811.66,18953.32,157044.54
2963,113281,111640.51,35499.32,11241.63,158381.46
2964,113286,111640.52,27659.32,17616.1,156915.94
2965,113295,112103.02,25976.04,18437.24,156516.3
2966,113307,117518.6,32798.38,10462.96,160779.94
2967,113313,111548.34,26261.63,18683.75,156493.72
2968,113315,112703.76,30040.13,14085.67,156829.56
2969,113316,112703.73,23878.05,19400.59,155982.37
2970,113319,112703.71,33559.23,11263.26,157526.2
2971,113333,112703.74,32511.36,12057.0,157272.1
2972,113341,112703.75,21400.36,20917.55,155021.66
2973,113354,112703.73,22418.89,20116.51,155239.13
2974,113361,111640.49,33979.47,11722.13,157342.09
2975,113373,111640.51,25751.79,18393.99,155786.29
2976,113380,124770.08,22007.34,11831.3,158608.72
2977,113384,111640.52,25455.8,18525.08,155621.4
2978,113388,118186.03,29641.94,11918.3,159746.27
2979,113395,117220.92,30266.1,12284.1,159771.12
2980,113398,116390.04,28422.13,14699.07,159511.24
2981,113412,112703.75,23325.53,18712.9,154742.18
2982,113417,118440.74,25140.79,15811.52,159393.05
2983,113421,112703.74,25016.23,17128.74,154848.71
2984,113459,112603.61,32469.48,11071.2,156144.29
2985,113463,112703.73,21717.67,19786.88,154208.28
2986,113467,118898.06,29524.38,10633.32,159055.76
2987,113468,118898.02,28891.99,11244.87,159034.88
2988,113480,111640.51,32248.38,12420.81,156309.7
2989,113487,112439.06,35421.95,11093.17,158954.18
2990,113493,112703.71,28413.71,13871.67,154989.09
2991,113495,111640.5,20919.2,20641.12,153200.82
2992,113506,118155.0,30006.72,10559.18,158720.9
2993,113507,111640.47,29753.22,14341.61,155735.3
2994,113509,118073.69,20605.59,15329.8,154009.08
2995,113521,116584.0,28396.41,13754.1,158734.51
2996,113542,122408.0,18339.88,16487.75,157235.63
2997,113547,115073.04,26353.84,14280.72,155707.6
2998,113556,111640.49,23603.32,18470.25,153714.06
2999,113580,112703.76,21483.22,18712.96,152899.94
3000,113582,111640.5,27036.37,15316.02,153992.89
3001,113584,112703.77,21876.69,18287.63,152868.09
3002,113588,111640.47,22595.21,19005.29,153240.97
3003,113593,112164.0,22709.19,23901.27,158774.46
3004,113596,116023.5,31169.07,10767.21,157959.78
3005,113602,112703.77,18597.03,20913.88,152214.68
3006,113605,112534.5,19675.83,20230.17,152440.5
3007,113607,116584.0,25217.26,15860.61,157661.87
3008,113609,112186.08,26950.37,15891.97,155028.42
3009,113642,111467.27,23066.06,18345.72,152879.05
3010,113643,117296.06,28336.31,11457.88,157090.25
3011,113644,112703.75,29542.19,11401.47,153647.41
3012,113647,112703.74,21061.52,18518.06,152283.32
3013,113649,118568.63,25873.93,12177.71,156620.27
3014,113677,115394.0,19721.89,19458.22,154574.11
3015,113685,112703.73,19572.52,19160.29,151436.54
3016,113694,116074.0,24461.09,15892.91,156428.0
3017,113706,116584.0,26688.65,13355.87,156628.52
3018,113713,112703.73,19785.03,18961.07,151449.83
3019,113723,111640.46,20116.55,20071.83,151828.84
3020,113734,111640.5,20885.57,18844.12,151370.19
3021,113736,111640.48,24327.47,17123.48,153091.43
3022,113738,118898.01,18486.76,18326.28,155711.05
3023,113749,117549.87,19914.32,14148.87,151613.06
3024,113771,112703.73,20722.79,17309.48,150736.0
3025,113800,112282.87,20676.99,17600.22,150560.08
3026,113812,112703.73,19303.15,18021.82,150028.7
3027,113813,118898.0,18974.39,16711.07,154583.46
3028,113814,112703.76,18881.44,18429.42,150014.62
3029,113827,118186.13,23987.06,10480.3,152653.49
3030,113829,112703.74,18329.47,18766.14,149799.35
3031,113844,111640.48,24454.03,14778.99,150873.5
3032,113848,112703.75,18519.89,18483.97,149707.61
3033,113849,116023.5,23465.73,14832.67,154321.9
3034,113858,111649.34,22114.99,16369.23,150133.56
3035,113863,112703.79,37811.16,14665.83,165180.78
3036,113866,113866.02,26629.28,11550.76,152046.06
3037,113871,116709.22,20899.2,12920.51,150528.93
3038,113872,112503.5,19144.91,17816.06,149464.47
3039,113880,113866.08,20914.31,16882.14,151662.53
3040,113895,118898.04,20298.04,14308.11,153504.19
3041,113898,116584.0,20598.4,16759.6,153942.0
3042,113899,115601.0,18915.09,18083.09,152599.18
3043,113912,112164.01,28582.78,13963.8,154710.59
3044,113915,111302.05,28527.35,11090.59,150919.99
3045,113921,112734.75,22173.18,14606.33,149514.26
3046,113925,118898.03,21444.88,10748.33,151091.24
3047,113960,111640.49,18270.11,18627.49,148538.09
3048,113962,118008.12,24144.41,10602.68,152755.21
3049,113965,118898.01,22541.74,11238.77,152678.52
3050,113983,116584.0,21293.78,13458.67,151336.45
3051,114020,118275.15,21724.36,11628.49,151628.0
3052,114025,116567.02,20324.91,14885.86,151777.79
3053,114053,110912.61,18622.13,18161.69,147696.43
3054,114060,112703.7,21060.52,13875.16,147639.38
3055,114065,118898.02,19404.87,13016.1,151318.99
3056,114076,118898.04,21421.63,10818.81,151138.48
3057,114086,116584.0,24402.82,10533.7,151520.52
3058,114143,116584.0,20321.74,13969.4,150875.14
3059,114158,112564.23,25292.08,12119.16,149975.47
3060,114172,118186.03,19688.51,12126.8,150001.34
3061,114181,116584.0,20274.4,13531.91,150390.31
3062,114222,116584.0,21465.14,11815.07,149864.21
3063,114234,116584.0,18141.0,14983.65,149708.65
3064,114265,112703.74,20225.42,12912.5,145841.66
3065,114270,118898.18,18429.61,11249.36,148577.15
3066,114307,111608.91,20055.29,15953.48,147617.68
3067,114309,116584.0,18195.3,14007.4,148786.7
3068,114335,111980.74,19237.72,13823.37,145041.83
3069,114341,116023.5,19177.91,13439.45,148640.86
3070,114353,112491.09,18632.55,15271.67,146395.31
3071,114408,111640.47,20185.66,12362.0,144188.13
3072,114445,111640.49,20645.96,11615.8,143902.25
3073,114500,112703.74,19044.83,11038.38,142786.95
3074,114532,110519.42,23061.94,12070.52,145651.88
3075,114630,112334.0,18281.72,15953.78,146569.5
3076,114652,112164.13,20432.57,13561.72,146158.42
3077,114689,113524.02,18589.06,13389.38,145502.46
3078,114729,112164.02,20692.07,12850.02,145706.11
3079,114904,112786.56,18329.04,10716.27,141831.87
3080,114914,112164.0,18643.76,13319.43,144127.19
3081,114983,112674.02,18923.2,11787.88,143385.1
3082,115003,112164.02,20525.21,10669.64,143358.87
3083,115077,112164.02,19498.14,10818.49,142480.65
3084,118945,114573.05,19895.67,15986.66,150455.38
